-4*1+5,1
-4*1+6,2
-4*1+7,3
-4*1+8,4
-4*1+9,5
-4*1+0,-4
-4*1-1,-5
-4*1-2,-6
-4*1-3,-7
-4*1-4,-8
-4*1-5,-9
-4*1-6,-10
-4*1-7,-11
-4*1-8,-12
-4*1-9,-13
-4*1-0,-4
-4*2/1,-8
-4*2/2,-4
-4*2/4,-2
-4*2/8,-1
-4*2*1,-8
-4*2*2,-16
-4*2*3,-24
-4*2*4,-32
-4*2*5,-40
-4*2*6,-48
-4*2*7,-56
-4*2*8,-64
-4*2*9,-72
-4*2+1,-7
-4*2+2,-6
-4*2+3,-5
-4*2+4,-4
-4*2+5,-3
-4*2+6,-2
-4*2+7,-1
-4*2+9,1
-4*2+0,-8
-4*2-1,-9
-4*2-2,-10
-4*2-3,-11
-4*2-4,-12
-4*2-5,-13
-4*2-6,-14
-4*2-7,-15
-4*2-8,-16
-4*2-9,-17
-4*2-0,-8
-4*3/1,-12
-4*3/2,-6
-4*3/3,-4
-4*3/4,-3
-4*3/6,-2
-4*3*1,-12
-4*3*2,-24
-4*3*3,-36
-4*3*4,-48
-4*3*5,-60
-4*3*6,-72
-4*3*7,-84
-4*3*8,-96
-4*3*9,-108
-4*3+1,-11
-4*3+2,-10
-4*3+3,-9
-4*3+4,-8
-4*3+5,-7
-4*3+6,-6
-4*3+7,-5
-4*3+8,-4
-4*3+9,-3
-4*3+0,-12
-4*3-1,-13
-4*3-2,-14
-4*3-3,-15
-4*3-4,-16
-4*3-5,-17
-4*3-6,-18
-4*3-7,-19
-4*3-8,-20
-4*3-9,-21
-4*3-0,-12
-4*4/1,-16
-4*4/2,-8
-4*4/4,-4
-4*4/8,-2
-4*4*1,-16
-4*4*2,-32
-4*4*3,-48
-4*4*4,-64
-4*4*5,-80
-4*4*6,-96
-4*4*7,-112
-4*4*8,-128
-4*4*9,-144
-4*4+1,-15
-4*4+2,-14
-4*4+3,-13
-4*4+4,-12
-4*4+5,-11
-4*4+6,-10
-4*4+7,-9
-4*4+8,-8
-4*4+9,-7
-4*4+0,-16
-4*4-1,-17
-4*4-2,-18
-4*4-3,-19
-4*4-4,-20
-4*4-5,-21
-4*4-6,-22
-4*4-7,-23
-4*4-8,-24
-4*4-9,-25
-4*4-0,-16
-4*5/1,-20
-4*5/2,-10
-4*5/4,-5
-4*5/5,-4
-4*5*1,-20
-4*5*2,-40
-4*5*3,-60
-4*5*4,-80
-4*5*5,-100
-4*5*6,-120
-4*5*7,-140
-4*5*8,-160
-4*5*9,-180
-4*5+1,-19
-4*5+2,-18
-4*5+3,-17
-4*5+4,-16
-4*5+5,-15
-4*5+6,-14
-4*5+7,-13
-4*5+8,-12
-4*5+9,-11
-4*5+0,-20
-4*5-1,-21
-4*5-2,-22
-4*5-3,-23
-4*5-4,-24
-4*5-5,-25
-4*5-6,-26
-4*5-7,-27
-4*5-8,-28
-4*5-9,-29
-4*5-0,-20
-4*6/1,-24
-4*6/2,-12
-4*6/3,-8
-4*6/4,-6
-4*6/6,-4
-4*6/8,-3
-4*6*1,-24
-4*6*2,-48
-4*6*3,-72
-4*6*4,-96
-4*6*5,-120
-4*6*6,-144
-4*6*7,-168
-4*6*8,-192
-4*6*9,-216
-4*6+1,-23
-4*6+2,-22
-4*6+3,-21
-4*6+4,-20
-4*6+5,-19
-4*6+6,-18
-4*6+7,-17
-4*6+8,-16
-4*6+9,-15
-4*6+0,-24
-4*6-1,-25
-4*6-2,-26
-4*6-3,-27
-4*6-4,-28
-4*6-5,-29
-4*6-6,-30
-4*6-7,-31
-4*6-8,-32
-4*6-9,-33
-4*6-0,-24
-4*7/1,-28
-4*7/2,-14
-4*7/4,-7
-4*7/7,-4
-4*7*1,-28
-4*7*2,-56
-4*7*3,-84
-4*7*4,-112
-4*7*5,-140
-4*7*6,-168
-4*7*7,-196
-4*7*8,-224
-4*7*9,-252
-4*7+1,-27
-4*7+2,-26
-4*7+3,-25
-4*7+4,-24
-4*7+5,-23
-4*7+6,-22
-4*7+7,-21
-4*7+8,-20
-4*7+9,-19
-4*7+0,-28
-4*7-1,-29
-4*7-2,-30
-4*7-3,-31
-4*7-4,-32
-4*7-5,-33
-4*7-6,-34
-4*7-7,-35
-4*7-8,-36
-4*7-9,-37
-4*7-0,-28
-4*8/1,-32
-4*8/2,-16
-4*8/4,-8
-4*8/8,-4
-4*8*1,-32
-4*8*2,-64
-4*8*3,-96
-4*8*4,-128
-4*8*5,-160
-4*8*6,-192
-4*8*7,-224
-4*8*8,-256
-4*8*9,-288
-4*8+1,-31
-4*8+2,-30
-4*8+3,-29
-4*8+4,-28
-4*8+5,-27
-4*8+6,-26
-4*8+7,-25
-4*8+8,-24
-4*8+9,-23
-4*8+0,-32
-4*8-1,-33
-4*8-2,-34
-4*8-3,-35
-4*8-4,-36
-4*8-5,-37
-4*8-6,-38
-4*8-7,-39
-4*8-8,-40
-4*8-9,-41
-4*8-0,-32
-4*9/1,-36
-4*9/2,-18
-4*9/3,-12
-4*9/4,-9
-4*9/6,-6
-4*9/9,-4
-4*9*1,-36
-4*9*2,-72
-4*9*3,-108
-4*9*4,-144
-4*9*5,-180
-4*9*6,-216
-4*9*7,-252
-4*9*8,-288
-4*9*9,-324
-4*9+1,-35
-4*9+2,-34
-4*9+3,-33
-4*9+4,-32
-4*9+5,-31
-4*9+6,-30
-4*9+7,-29
-4*9+8,-28
-4*9+9,-27
-4*9+0,-36
-4*9-1,-37
-4*9-2,-38
-4*9-3,-39
-4*9-4,-40
-4*9-5,-41
-4*9-6,-42
-4*9-7,-43
-4*9-8,-44
-4*9-9,-45
-4*9-0,-36
-4*0+1,1
-4*0+2,2
-4*0+3,3
-4*0+4,4
-4*0+5,5
-4*0+6,6
-4*0+7,7
-4*0+8,8
-4*0+9,9
-4*0-1,-1
-4*0-2,-2
-4*0-3,-3
-4*0-4,-4
-4*0-5,-5
-4*0-6,-6
-4*0-7,-7
-4*0-8,-8
-4*0-9,-9
-4+1/1,-3
-4+1*1,-3
-4+1*2,-2
-4+1*3,-1
-4+1*5,1
-4+1*6,2
-4+1*7,3
-4+1*8,4
-4+1*9,5
-4+1*0,-4
-4+1+1,-2
-4+1+2,-1
-4+1+4,1
-4+1+5,2
-4+1+6,3
-4+1+7,4
-4+1+8,5
-4+1+9,6
-4+1+0,-3
-4+1-1,-4
-4+1-2,-5
-4+1-3,-6
-4+1-4,-7
-4+1-5,-8
-4+1-6,-9
-4+1-7,-10
-4+1-8,-11
-4+1-9,-12
-4+1-0,-3
-4+2/1,-2
-4+2/2,-3
-4+2*1,-2
-4+2*3,2
-4+2*4,4
-4+2*5,6
-4+2*6,8
-4+2*7,10
-4+2*8,12
-4+2*9,14
-4+2*0,-4
-4+2+1,-1
-4+2+3,1
-4+2+4,2
-4+2+5,3
-4+2+6,4
-4+2+7,5
-4+2+8,6
-4+2+9,7
-4+2+0,-2
-4+2-1,-3
-4+2-2,-4
-4+2-3,-5
-4+2-4,-6
-4+2-5,-7
-4+2-6,-8
-4+2-7,-9
-4+2-8,-10
-4+2-9,-11
-4+2-0,-2
-4+3/1,-1
-4+3/3,-3
-4+3*1,-1
-4+3*2,2
-4+3*3,5
-4+3*4,8
-4+3*5,11
-4+3*6,14
-4+3*7,17
-4+3*8,20
-4+3*9,23
-4+3*0,-4
-4+3+2,1
-4+3+3,2
-4+3+4,3
-4+3+5,4
-4+3+6,5
-4+3+7,6
-4+3+8,7
-4+3+9,8
-4+3+0,-1
-4+3-1,-2
-4+3-2,-3
-4+3-3,-4
-4+3-4,-5
-4+3-5,-6
-4+3-6,-7
-4+3-7,-8
-4+3-8,-9
-4+3-9,-10
-4+3-0,-1
-4+4/2,-2
-4+4/4,-3
-4+4*2,4
-4+4*3,8
-4+4*4,12
-4+4*5,16
-4+4*6,20
-4+4*7,24
-4+4*8,28
-4+4*9,32
-4+4*0,-4
-4+4+1,1
-4+4+2,2
-4+4+3,3
-4+4+4,4
-4+4+5,5
-4+4+6,6
-4+4+7,7
-4+4+8,8
-4+4+9,9
-4+4-1,-1
-4+4-2,-2
-4+4-3,-3
-4+4-4,-4
-4+4-5,-5
-4+4-6,-6
-4+4-7,-7
-4+4-8,-8
-4+4-9,-9
-4+5/1,1
-4+5/5,-3
-4+5*1,1
-4+5*2,6
-4+5*3,11
-4+5*4,16
-4+5*5,21
-4+5*6,26
-4+5*7,31
-4+5*8,36
-4+5*9,41
-4+5*0,-4
-4+5+1,2
-4+5+2,3
-4+5+3,4
-4+5+4,5
-4+5+5,6
-4+5+6,7
-4+5+7,8
-4+5+8,9
-4+5+9,10
-4+5+0,1
-4+5-2,-1
-4+5-3,-2
-4+5-4,-3
-4+5-5,-4
-4+5-6,-5
-4+5-7,-6
-4+5-8,-7
-4+5-9,-8
-4+5-0,1
-4+6/1,2
-4+6/2,-1
-4+6/3,-2
-4+6/6,-3
-4+6*1,2
-4+6*2,8
-4+6*3,14
-4+6*4,20
-4+6*5,26
-4+6*6,32
-4+6*7,38
-4+6*8,44
-4+6*9,50
-4+6*0,-4
-4+6+1,3
-4+6+2,4
-4+6+3,5
-4+6+4,6
-4+6+5,7
-4+6+6,8
-4+6+7,9
-4+6+8,10
-4+6+9,11
-4+6+0,2
-4+6-1,1
-4+6-3,-1
-4+6-4,-2
-4+6-5,-3
-4+6-6,-4
-4+6-7,-5
-4+6-8,-6
-4+6-9,-7
-4+6-0,2
-4+7/1,3
-4+7/7,-3
-4+7*1,3
-4+7*2,10
-4+7*3,17
-4+7*4,24
-4+7*5,31
-4+7*6,38
-4+7*7,45
-4+7*8,52
-4+7*9,59
-4+7*0,-4
-4+7+1,4
-4+7+2,5
-4+7+3,6
-4+7+4,7
-4+7+5,8
-4+7+6,9
-4+7+7,10
-4+7+8,11
-4+7+9,12
-4+7+0,3
-4+7-1,2
-4+7-2,1
-4+7-4,-1
-4+7-5,-2
-4+7-6,-3
-4+7-7,-4
-4+7-8,-5
-4+7-9,-6
-4+7-0,3
-4+8/1,4
-4+8/4,-2
-4+8/8,-3
-4+8*1,4
-4+8*2,12
-4+8*3,20
-4+8*4,28
-4+8*5,36
-4+8*6,44
-4+8*7,52
-4+8*8,60
-4+8*9,68
-4+8*0,-4
-4+8+1,5
-4+8+2,6
-4+8+3,7
-4+8+4,8
-4+8+5,9
-4+8+6,10
-4+8+7,11
-4+8+8,12
-4+8+9,13
-4+8+0,4
-4+8-1,3
-4+8-2,2
-4+8-3,1
-4+8-5,-1
-4+8-6,-2
-4+8-7,-3
-4+8-8,-4
-4+8-9,-5
-4+8-0,4
-4+9/1,5
-4+9/3,-1
-4+9/9,-3
-4+9*1,5
-4+9*2,14
-4+9*3,23
-4+9*4,32
-4+9*5,41
-4+9*6,50
-4+9*7,59
-4+9*8,68
-4+9*9,77
-4+9*0,-4
-4+9+1,6
-4+9+2,7
-4+9+3,8
-4+9+4,9
-4+9+5,10
-4+9+6,11
-4+9+7,12
-4+9+8,13
-4+9+9,14
-4+9+0,5
-4+9-1,4
-4+9-2,3
-4+9-3,2
-4+9-4,1
-4+9-6,-1
-4+9-7,-2
-4+9-8,-3
-4+9-9,-4
-4+9-0,5
-4+0/1,-4
-4+0/2,-4
-4+0/3,-4
-4+0/4,-4
-4+0/5,-4
-4+0/6,-4
-4+0/7,-4
-4+0/8,-4
-4+0/9,-4
-4+0*1,-4
-4+0*2,-4
-4+0*3,-4
-4+0*4,-4
-4+0*5,-4
-4+0*6,-4
-4+0*7,-4
-4+0*8,-4
-4+0*9,-4
-4+0*0,-4
-4+0+1,-3
-4+0+2,-2
-4+0+3,-1
-4+0+5,1
-4+0+6,2
-4+0+7,3
-4+0+8,4
-4+0+9,5
-4+0+0,-4
-4+0-1,-5
-4+0-2,-6
-4+0-3,-7
-4+0-4,-8
-4+0-5,-9
-4+0-6,-10
-4+0-7,-11
-4+0-8,-12
-4+0-9,-13
-4+0-0,-4
-4-1/1,-5
-4-1*1,-5
-4-1*2,-6
-4-1*3,-7
-4-1*4,-8
-4-1*5,-9
-4-1*6,-10
-4-1*7,-11
-4-1*8,-12
-4-1*9,-13
-4-1*0,-4
-4-1+1,-4
-4-1+2,-3
-4-1+3,-2
-4-1+4,-1
-4-1+6,1
-4-1+7,2
-4-1+8,3
-4-1+9,4
-4-1+0,-5
-4-1-1,-6
-4-1-2,-7
-4-1-3,-8
-4-1-4,-9
-4-1-5,-10
-4-1-6,-11
-4-1-7,-12
-4-1-8,-13
-4-1-9,-14
-4-1-0,-5
-4-2/1,-6
-4-2/2,-5
-4-2*1,-6
-4-2*2,-8
-4-2*3,-10
-4-2*4,-12
-4-2*5,-14
-4-2*6,-16
-4-2*7,-18
-4-2*8,-20
-4-2*9,-22
-4-2*0,-4
-4-2+1,-5
-4-2+2,-4
-4-2+3,-3
-4-2+4,-2
-4-2+5,-1
-4-2+7,1
-4-2+8,2
-4-2+9,3
-4-2+0,-6
-4-2-1,-7
-4-2-2,-8
-4-2-3,-9
-4-2-4,-10
-4-2-5,-11
-4-2-6,-12
-4-2-7,-13
-4-2-8,-14
-4-2-9,-15
-4-2-0,-6
-4-3/1,-7
-4-3/3,-5
-4-3*1,-7
-4-3*2,-10
-4-3*3,-13
-4-3*4,-16
-4-3*5,-19
-4-3*6,-22
-4-3*7,-25
-4-3*8,-28
-4-3*9,-31
-4-3*0,-4
-4-3+1,-6
-4-3+2,-5
-4-3+3,-4
-4-3+4,-3
-4-3+5,-2
-4-3+6,-1
-4-3+8,1
-4-3+9,2
-4-3+0,-7
-4-3-1,-8
-4-3-2,-9
-4-3-3,-10
-4-3-4,-11
-4-3-5,-12
-4-3-6,-13
-4-3-7,-14
-4-3-8,-15
-4-3-9,-16
-4-3-0,-7
-4-4/1,-8
-4-4/2,-6
-4-4/4,-5
-4-4*1,-8
-4-4*2,-12
-4-4*3,-16
-4-4*4,-20
-4-4*5,-24
-4-4*6,-28
-4-4*7,-32
-4-4*8,-36
-4-4*9,-40
-4-4*0,-4
-4-4+1,-7
-4-4+2,-6
-4-4+3,-5
-4-4+4,-4
-4-4+5,-3
-4-4+6,-2
-4-4+7,-1
-4-4+9,1
-4-4+0,-8
-4-4-1,-9
-4-4-2,-10
-4-4-3,-11
-4-4-4,-12
-4-4-5,-13
-4-4-6,-14
-4-4-7,-15
-4-4-8,-16
-4-4-9,-17
-4-4-0,-8
-4-5/1,-9
-4-5/5,-5
-4-5*1,-9
-4-5*2,-14
-4-5*3,-19
-4-5*4,-24
-4-5*5,-29
-4-5*6,-34
-4-5*7,-39
-4-5*8,-44
-4-5*9,-49
-4-5*0,-4
-4-5+1,-8
-4-5+2,-7
-4-5+3,-6
-4-5+4,-5
-4-5+5,-4
-4-5+6,-3
-4-5+7,-2
-4-5+8,-1
-4-5+0,-9
-4-5-1,-10
-4-5-2,-11
-4-5-3,-12
-4-5-4,-13
-4-5-5,-14
-4-5-6,-15
-4-5-7,-16
-4-5-8,-17
-4-5-9,-18
-4-5-0,-9
-4-6/1,-10
-4-6/2,-7
-4-6/3,-6
-4-6/6,-5
-4-6*1,-10
-4-6*2,-16
-4-6*3,-22
-4-6*4,-28
-4-6*5,-34
-4-6*6,-40
-4-6*7,-46
-4-6*8,-52
-4-6*9,-58
-4-6*0,-4
-4-6+1,-9
-4-6+2,-8
-4-6+3,-7
-4-6+4,-6
-4-6+5,-5
-4-6+6,-4
-4-6+7,-3
-4-6+8,-2
-4-6+9,-1
-4-6+0,-10
-4-6-1,-11
-4-6-2,-12
-4-6-3,-13
-4-6-4,-14
-4-6-5,-15
-4-6-6,-16
-4-6-7,-17
-4-6-8,-18
-4-6-9,-19
-4-6-0,-10
-4-7/1,-11
-4-7/7,-5
-4-7*1,-11
-4-7*2,-18
-4-7*3,-25
-4-7*4,-32
-4-7*5,-39
-4-7*6,-46
-4-7*7,-53
-4-7*8,-60
-4-7*9,-67
-4-7*0,-4
-4-7+1,-10
-4-7+2,-9
-4-7+3,-8
-4-7+4,-7
-4-7+5,-6
-4-7+6,-5
-4-7+7,-4
-4-7+8,-3
-4-7+9,-2
-4-7+0,-11
-4-7-1,-12
-4-7-2,-13
-4-7-3,-14
-4-7-4,-15
-4-7-5,-16
-4-7-6,-17
-4-7-7,-18
-4-7-8,-19
-4-7-9,-20
-4-7-0,-11
-4-8/1,-12
-4-8/2,-8
-4-8/4,-6
-4-8/8,-5
-4-8*1,-12
-4-8*2,-20
-4-8*3,-28
-4-8*4,-36
-4-8*5,-44
-4-8*6,-52
-4-8*7,-60
-4-8*8,-68
-4-8*9,-76
-4-8*0,-4
-4-8+1,-11
-4-8+2,-10
-4-8+3,-9
-4-8+4,-8
-4-8+5,-7
-4-8+6,-6
-4-8+7,-5
-4-8+8,-4
-4-8+9,-3
-4-8+0,-12
-4-8-1,-13
-4-8-2,-14
-4-8-3,-15
-4-8-4,-16
-4-8-5,-17
-4-8-6,-18
-4-8-7,-19
-4-8-8,-20
-4-8-9,-21
-4-8-0,-12
-4-9/1,-13
-4-9/3,-7
-4-9/9,-5
-4-9*1,-13
-4-9*2,-22
-4-9*3,-31
-4-9*4,-40
-4-9*5,-49
-4-9*6,-58
-4-9*7,-67
-4-9*8,-76
-4-9*9,-85
-4-9*0,-4
-4-9+1,-12
-4-9+2,-11
-4-9+3,-10
-4-9+4,-9
-4-9+5,-8
-4-9+6,-7
-4-9+7,-6
-4-9+8,-5
-4-9+9,-4
-4-9+0,-13
-4-9-1,-14
-4-9-2,-15
-4-9-3,-16
-4-9-4,-17
-4-9-5,-18
-4-9-6,-19
-4-9-7,-20
-4-9-8,-21
-4-9-9,-22
-4-9-0,-13
-4-0/1,-4
-4-0/2,-4
-4-0/3,-4
-4-0/4,-4
-4-0/5,-4
-4-0/6,-4
-4-0/7,-4
-4-0/8,-4
-4-0/9,-4
-4-0*1,-4
-4-0*2,-4
-4-0*3,-4
-4-0*4,-4
-4-0*5,-4
-4-0*6,-4
-4-0*7,-4
-4-0*8,-4
-4-0*9,-4
-4-0*0,-4
-4-0+1,-3
-4-0+2,-2
-4-0+3,-1
-4-0+5,1
-4-0+6,2
-4-0+7,3
-4-0+8,4
-4-0+9,5
-4-0+0,-4
-4-0-1,-5
-4-0-2,-6
-4-0-3,-7
-4-0-4,-8
-4-0-5,-9
-4-0-6,-10
-4-0-7,-11
-4-0-8,-12
-4-0-9,-13
-4-0-0,-4
-5/1/1,-5
-5/1/5,-1
-5/1*1,-5
-5/1*2,-10
-5/1*3,-15
-5/1*4,-20
-5/1*5,-25
-5/1*6,-30
-5/1*7,-35
-5/1*8,-40
-5/1*9,-45
-5/1+1,-4
-5/1+2,-3
-5/1+3,-2
-5/1+4,-1
-5/1+6,1
-5/1+7,2
-5/1+8,3
-5/1+9,4
-5/1+0,-5
-5/1-1,-6
-5/1-2,-7
-5/1-3,-8
-5/1-4,-9
-5/1-5,-10
-5/1-6,-11
-5/1-7,-12
-5/1-8,-13
-5/1-9,-14
-5/1-0,-5
-5/5/1,-1
-5/5*1,-1
-5/5*2,-2
-5/5*3,-3
-5/5*4,-4
-5/5*5,-5
-5/5*6,-6
-5/5*7,-7
-5/5*8,-8
-5/5*9,-9
-5/5+2,1
-5/5+3,2
-5/5+4,3
-5/5+5,4
-5/5+6,5
-5/5+7,6
-5/5+8,7
-5/5+9,8
-5/5+0,-1
-5/5-1,-2
-5/5-2,-3
-5/5-3,-4
-5/5-4,-5
-5/5-5,-6
-5/5-6,-7
-5/5-7,-8
-5/5-8,-9
-5/5-9,-10
-5/5-0,-1
-5*1/1,-5
-5*1/5,-1
-5*1*1,-5
-5*1*2,-10
-5*1*3,-15
-5*1*4,-20
-5*1*5,-25
-5*1*6,-30
-5*1*7,-35
-5*1*8,-40
-5*1*9,-45
-5*1+1,-4
-5*1+2,-3
-5*1+3,-2
-5*1+4,-1
-5*1+6,1
-5*1+7,2
-5*1+8,3
-5*1+9,4
-5*1+0,-5
-5*1-1,-6
-5*1-2,-7
-5*1-3,-8
-5*1-4,-9
-5*1-5,-10
-5*1-6,-11
-5*1-7,-12
-5*1-8,-13
-5*1-9,-14
-5*1-0,-5
-5*2/1,-10
-5*2/2,-5
-5*2/5,-2
-5*2*1,-10
-5*2*2,-20
-5*2*3,-30
-5*2*4,-40
-5*2*5,-50
-5*2*6,-60
-5*2*7,-70
-5*2*8,-80
-5*2*9,-90
-5*2+1,-9
-5*2+2,-8
-5*2+3,-7
-5*2+4,-6
-5*2+5,-5
-5*2+6,-4
-5*2+7,-3
-5*2+8,-2
-5*2+9,-1
-5*2+0,-10
-5*2-1,-11
-5*2-2,-12
-5*2-3,-13
-5*2-4,-14
-5*2-5,-15
-5*2-6,-16
-5*2-7,-17
-5*2-8,-18
-5*2-9,-19
-5*2-0,-10
-5*3/1,-15
-5*3/3,-5
-5*3/5,-3
-5*3*1,-15
-5*3*2,-30
-5*3*3,-45
-5*3*4,-60
-5*3*5,-75
-5*3*6,-90
-5*3*7,-105
-5*3*8,-120
-5*3*9,-135
-5*3+1,-14
-5*3+2,-13
-5*3+3,-12
-5*3+4,-11
-5*3+5,-10
-5*3+6,-9
-5*3+7,-8
-5*3+8,-7
-5*3+9,-6
-5*3+0,-15
-5*3-1,-16
-5*3-2,-17
-5*3-3,-18
-5*3-4,-19
-5*3-5,-20
-5*3-6,-21
-5*3-7,-22
-5*3-8,-23
-5*3-9,-24
-5*3-0,-15
-5*4/1,-20
-5*4/2,-10
-5*4/4,-5
-5*4/5,-4
-5*4*1,-20
-5*4*2,-40
-5*4*3,-60
-5*4*4,-80
-5*4*5,-100
-5*4*6,-120
-5*4*7,-140
-5*4*8,-160
-5*4*9,-180
-5*4+1,-19
-5*4+2,-18
-5*4+3,-17
-5*4+4,-16
-5*4+5,-15
-5*4+6,-14
-5*4+7,-13
-5*4+8,-12
-5*4+9,-11
-5*4+0,-20
-5*4-1,-21
-5*4-2,-22
-5*4-3,-23
-5*4-4,-24
-5*4-5,-25
-5*4-6,-26
-5*4-7,-27
-5*4-8,-28
-5*4-9,-29
-5*4-0,-20
-5*5/1,-25
-5*5/5,-5
-5*5*1,-25
-5*5*2,-50
-5*5*3,-75
-5*5*4,-100
-5*5*5,-125
-5*5*6,-150
-5*5*7,-175
-5*5*8,-200
-5*5*9,-225
-5*5+1,-24
-5*5+2,-23
-5*5+3,-22
-5*5+4,-21
-5*5+5,-20
-5*5+6,-19
-5*5+7,-18
-5*5+8,-17
-5*5+9,-16
-5*5+0,-25
-5*5-1,-26
-5*5-2,-27
-5*5-3,-28
-5*5-4,-29
-5*5-5,-30
-5*5-6,-31
-5*5-7,-32
-5*5-8,-33
-5*5-9,-34
-5*5-0,-25
-5*6/1,-30
-5*6/2,-15
-5*6/3,-10
-5*6/5,-6
-5*6/6,-5
-5*6*1,-30
-5*6*2,-60
-5*6*3,-90
-5*6*4,-120
-5*6*5,-150
-5*6*6,-180
-5*6*7,-210
-5*6*8,-240
-5*6*9,-270
-5*6+1,-29
-5*6+2,-28
-5*6+3,-27
-5*6+4,-26
-5*6+5,-25
-5*6+6,-24
-5*6+7,-23
-5*6+8,-22
-5*6+9,-21
-5*6+0,-30
-5*6-1,-31
-5*6-2,-32
-5*6-3,-33
-5*6-4,-34
-5*6-5,-35
-5*6-6,-36
-5*6-7,-37
-5*6-8,-38
-5*6-9,-39
-5*6-0,-30
-5*7/1,-35
-5*7/5,-7
-5*7/7,-5
-5*7*1,-35
-5*7*2,-70
-5*7*3,-105
-5*7*4,-140
-5*7*5,-175
-5*7*6,-210
-5*7*7,-245
-5*7*8,-280
-5*7*9,-315
-5*7+1,-34
-5*7+2,-33
-5*7+3,-32
-5*7+4,-31
-5*7+5,-30
-5*7+6,-29
-5*7+7,-28
-5*7+8,-27
-5*7+9,-26
-5*7+0,-35
-5*7-1,-36
-5*7-2,-37
-5*7-3,-38
-5*7-4,-39
-5*7-5,-40
-5*7-6,-41
-5*7-7,-42
-5*7-8,-43
-5*7-9,-44
-5*7-0,-35
-5*8/1,-40
-5*8/2,-20
-5*8/4,-10
-5*8/5,-8
-5*8/8,-5
-5*8*1,-40
-5*8*2,-80
-5*8*3,-120
-5*8*4,-160
-5*8*5,-200
-5*8*6,-240
-5*8*7,-280
-5*8*8,-320
-5*8*9,-360
-5*8+1,-39
-5*8+2,-38
-5*8+3,-37
-5*8+4,-36
-5*8+5,-35
-5*8+6,-34
-5*8+7,-33
-5*8+8,-32
-5*8+9,-31
-5*8+0,-40
-5*8-1,-41
-5*8-2,-42
-5*8-3,-43
-5*8-4,-44
-5*8-5,-45
-5*8-6,-46
-5*8-7,-47
-5*8-8,-48
-5*8-9,-49
-5*8-0,-40
-5*9/1,-45
-5*9/3,-15
-5*9/5,-9
-5*9/9,-5
-5*9*1,-45
-5*9*2,-90
-5*9*3,-135
-5*9*4,-180
-5*9*5,-225
-5*9*6,-270
-5*9*7,-315
-5*9*8,-360
-5*9*9,-405
-5*9+1,-44
-5*9+2,-43
-5*9+3,-42
-5*9+4,-41
-5*9+5,-40
-5*9+6,-39
-5*9+7,-38
-5*9+8,-37
-5*9+9,-36
-5*9+0,-45
-5*9-1,-46
-5*9-2,-47
-5*9-3,-48
-5*9-4,-49
-5*9-5,-50
-5*9-6,-51
-5*9-7,-52
-5*9-8,-53
-5*9-9,-54
-5*9-0,-45
-5*0+1,1
-5*0+2,2
-5*0+3,3
-5*0+4,4
-5*0+5,5
-5*0+6,6
-5*0+7,7
-5*0+8,8
-5*0+9,9
-5*0-1,-1
-5*0-2,-2
-5*0-3,-3
-5*0-4,-4
-5*0-5,-5
-5*0-6,-6
-5*0-7,-7
-5*0-8,-8
-5*0-9,-9
-5+1/1,-4
-5+1*1,-4
-5+1*2,-3
-5+1*3,-2
-5+1*4,-1
-5+1*6,1
-5+1*7,2
-5+1*8,3
-5+1*9,4
-5+1*0,-5
-5+1+1,-3
-5+1+2,-2
-5+1+3,-1
-5+1+5,1
-5+1+6,2
-5+1+7,3
-5+1+8,4
-5+1+9,5
-5+1+0,-4
-5+1-1,-5
-5+1-2,-6
-5+1-3,-7
-5+1-4,-8
-5+1-5,-9
-5+1-6,-10
-5+1-7,-11
-5+1-8,-12
-5+1-9,-13
-5+1-0,-4
-5+2/1,-3
-5+2/2,-4
-5+2*1,-3
-5+2*2,-1
-5+2*3,1
-5+2*4,3
-5+2*5,5
-5+2*6,7
-5+2*7,9
-5+2*8,11
-5+2*9,13
-5+2*0,-5
-5+2+1,-2
-5+2+2,-1
-5+2+4,1
-5+2+5,2
-5+2+6,3
-5+2+7,4
-5+2+8,5
-5+2+9,6
-5+2+0,-3
-5+2-1,-4
-5+2-2,-5
-5+2-3,-6
-5+2-4,-7
-5+2-5,-8
-5+2-6,-9
-5+2-7,-10
-5+2-8,-11
-5+2-9,-12
-5+2-0,-3
-5+3/1,-2
-5+3/3,-4
-5+3*1,-2
-5+3*2,1
-5+3*3,4
-5+3*4,7
-5+3*5,10
-5+3*6,13
-5+3*7,16
-5+3*8,19
-5+3*9,22
-5+3*0,-5
-5+3+1,-1
-5+3+3,1
-5+3+4,2
-5+3+5,3
-5+3+6,4
-5+3+7,5
-5+3+8,6
-5+3+9,7
-5+3+0,-2
-5+3-1,-3
-5+3-2,-4
-5+3-3,-5
-5+3-4,-6
-5+3-5,-7
-5+3-6,-8
-5+3-7,-9
-5+3-8,-10
-5+3-9,-11
-5+3-0,-2
-5+4/1,-1
-5+4/2,-3
-5+4/4,-4
-5+4*1,-1
-5+4*2,3
-5+4*3,7
-5+4*4,11
-5+4*5,15
-5+4*6,19
-5+4*7,23
-5+4*8,27
-5+4*9,31
-5+4*0,-5
-5+4+2,1
-5+4+3,2
-5+4+4,3
-5+4+5,4
-5+4+6,5
-5+4+7,6
-5+4+8,7
-5+4+9,8
-5+4+0,-1
-5+4-1,-2
-5+4-2,-3
-5+4-3,-4
